"Node Id","Route No","Chainage Seq","Route Link No","Chainage"
"193,238","5910","1","59108002","4080"
"193,239","5441","1","54410201","124"
"193,240","213422","1","213422801","591"
"193,241","5523","1","55238001","5010"
"193,242","5539","1","55398006","16247"
"193,243","2580","1","25808006","141"
"193,244","5970","1","59708002","7039"
"193,245","2520","1","25208001","145829"
"193,246","194978","1","194978801","365"
"193,247","173685","1","173685801","6523"
"193,248","5791","1","57918001","28551"
"193,249","265777","1","265777801","681"
"193,250","145095","1","145095801","170"
"193,251","2000","1","20000301","20980"
"193,252","5820","1","58208002","3818"
"193,253","146023","1","146023801","1000"
"193,254","2550","1","25500201","251681"
"193,255","2760","1","27608001","29230"
"193,256","5036","1","50368001","33515"
"193,257","2010","1","20108001","1521"
"193,258","4003","1","40038001","12478"
"193,259","226110","1","226110801","4003"
"193,260","5100","1","51008001","3701"
"193,261","2520","1","25208002","263678"
"193,262","2570","1","25708002","126411"
"193,263","117014","1","117014801","903"
"193,264","5956","1","59568001","22303"
"193,265","179961","1","179961801","466"
"193,266","5719","1","57198001","929"
"193,267","2820","1","28200201","10735"
"193,268","2520","1","25208003","367690"
"193,269","2820","1","28200301","4628"
"193,270","231420","1","231420801","2618"
"193,271","2000","1","20000301","2769"
"193,272","194505","1","194505801","889"
"193,273","2810","1","28100201","208"
"193,274","5023","1","50238001","1633"
"193,275","2820","1","28200201","2309"
"193,276","2810","1","28100301","2502"
"193,277","2520","1","25200201","12400"
"193,278","2530","1","25301217","41978"
"193,279","2550","1","25500301","157959"
"193,280","2810","1","28100201","3014"
"193,281","2820","1","28200201","2366"
"193,284","183783","1","183783801","2605"
"193,285","2820","1","28200201","1822"
"193,286","2810","1","28100201","1455"
"193,291","2820","1","28200301","2448"
"193,292","2730","1","27300201","14711"
"193,294","102607","1","102607801","62"
"193,296","2800","1","28000201","13563"
"193,297","114556","1","114556801","1817"
"193,298","2000","1","20000201","6157"
"193,299","161643","1","161643801","1878"
"193,300","117281","1","117281801","2438"
"193,303","2000","1","20000201","3196"
"193,304","5439","1","54398001","2705"
"193,305","2830","1","28300201","1436"
"193,306","2820","1","28200201","12349"
"193,307","2520","1","25200301","22212"
"193,310","2000","1","20001112","7781"
"193,311","2530","1","25300301","27780"
"193,313","2310","1","23100201","1210"
"193,315","5864","1","58648001","4411"
"193,316","2000","1","20000301","2810"
"193,317","2820","1","28200201","8542"
"193,318","2820","1","28200301","1312"
"193,319","2830","1","28300201","12643"
"193,323","120506","1","120506801","600"
"193,324","2000","1","20000301","7863"
"193,325","2820","1","28200301","3375"
"193,326","2820","1","28201401","3363"
"193,326","2999","2","29991102","1224"
"193,328","2000","1","20000301","2614"
"193,329","181583","1","181583801","1967"
"193,330","5057","1","50570201","2427"
"193,331","2820","1","28200201","645"
"193,333","5020","1","50208001","1471"
"193,334","5036","1","50368001","31290"
"193,335","5776","1","57768001","2808"
"193,338","5829","1","58298001","3857"
"193,343","150795","1","150795801","999"
"193,349","5288","1","52888001","5759"
"193,350","4811","1","48118001","1598"
"193,354","2998","1","29980301","1700"
"193,355","2610","1","26108001","46125"
"193,361","188385","1","188385801","4917"
"193,364","157741","1","157741801","1400"
"193,370","5274","1","52748001","193"
"193,373","178089","1","178089801","19"
"193,374","2780","1","27808002","31970"
"193,377","2900","1","29000201","13101"
"193,390","108600","1","108600801","321"
"193,395","5802","1","58028001","18532"
"193,401","2750","1","27500302","21968"
"193,404","2830","1","28300201","13622"
"193,414","2090","1","20908003","28682"
"193,417","118761","1","118761801","4138"
"193,418","2400","1","24008004","6099"
"193,420","2000","1","20000301","2577"
"193,423","2820","1","28200301","2266"
"193,424","2500","1","25008002","303123"
"193,425","2000","1","20000301","2599"
"193,427","2530","1","25300201","23786"
"193,428","5814","1","58140201","862"
"193,430","155396","1","155396801","71"
"193,431","5803","1","58038002","11597"
"193,433","2830","1","28300301","12224"
"193,435","2770","1","27708001","45231"
"193,438","2590","1","25908007","218043"
"193,445","2000","1","20000301","9398"
"193,446","2820","1","28200301","4062"
"193,447","2070","1","20700402","9344"
"193,450","154446","1","154446801","1853"
"193,452","5391","1","53918001","4108"
"193,453","2400","1","24008001","37943"
"193,454","150759","1","150759801","14"
"193,456","2830","1","28300201","14010"
"193,459","5307","1","53078001","10060"
"193,460","2400","1","24008002","13813"
"193,461","2820","1","28200301","2249"
"193,462","2820","1","28200301","5598"
"193,465","2310","1","23100201","1336"
"193,466","2830","1","28300301","12047"
"193,467","2550","1","25500301","273169"
"193,468","2820","1","28200301","4035"
"193,469","2000","1","20000201","15374"
"193,470","2830","1","28301305","19153"
"193,471","2998","1","29988003","3285"
"193,472","129678","1","129678801","751"
"193,473","4961","1","49618001","11120"
"193,474","5168","1","51688001","6185"
"193,475","5303","1","53038001","5348"
"193,476","2510","1","25100207","7046"
"193,477","5784","1","57848001","5738"
"193,478","2400","1","24008001","45727"
"193,480","206905","1","206905801","1071"
"193,481","261583","1","261583801","221"
"193,482","2510","1","25108005","31764"
"193,483","2500","1","25008007","6197"
"193,484","176539","1","176539801","716"
"193,485","261919","1","261919801","1035"
"193,486","210788","1","210788801","1563"
"193,487","2670","1","26708003","12255"
"193,488","2900","1","29000201","2504"
"193,489","2120","1","21200302","7142"
"193,490","149746","1","149746801","11255"
"193,491","117852","1","117852801","11694"
"193,492","154951","1","154951801","361"
"193,493","5597","1","55970201","170"
"193,494","225184","1","225184801","9227"
"193,495","2510","1","25108007","290925"
"193,496","159748","1","159748801","3451"
"193,497","141255","1","141255801","2677"
"193,498","144864","1","144864801","354"
"193,499","2590","1","25908005","131875"
"193,500","5189","1","51898001","28819"
"193,501","2590","1","25908002","74677"
"193,502","5831","1","58318001","8870"
"193,503","117209","1","117209801","359"
"193,504","4034","1","40348002","11836"
"193,505","114149","1","114149801","500"
"193,506","2120","1","21208001","99"
"193,507","5103","1","51038001","449"
"193,508","5419","1","54198001","25448"
"193,509","2070","1","20708001","14047"
"193,510","5432","1","54328001","1907"
"193,511","2999","1","29991402","11469"
"193,512","5803","1","58038002","22284"
"193,513","2660","1","26600523","1511"
"193,514","5920","1","59208001","10048"
"193,515","142552","1","142552801","287"
"193,516","150837","1","150837801","1654"
"193,517","223017","1","223017801","1356"
"193,518","216492","1","216492801","5310"
"193,520","122632","1","122632801","18075"
"193,521","2540","1","25408001","17092"
"193,522","4851","1","48518001","29012"
"193,523","4890","1","48908001","70779"
"193,524","158627","1","158627801","776"
"193,525","5414","1","54148001","36169"
"193,526","5203","1","52038001","21170"
"193,527","2530","1","25300201","72793"
"193,528","226358","1","226358801","3147"
"193,529","2590","1","25908005","110301"
"193,530","264665","1","264665801","1790"
"193,531","103871","1","103871801","530"
"193,532","229299","1","229299801","2296"
"193,533","5596","1","55968001","1957"
"193,534","5520","1","55208002","12604"
"193,535","106247","1","106247801","106"
"193,537","127227","1","127227801","4069"
"193,538","2720","1","27208001","7314"
"193,539","263513","1","263513801","84"
"193,540","5001","1","50010301","4215"
"193,541","195808","1","195808801","3218"
"193,542","4036","1","40368005","20385"
"193,543","130170","1","130170801","4487"
"193,544","261912","1","261912801","280"
"193,546","225756","1","225756801","17737"
"193,547","200167","1","200167801","145"
"193,548","4811","1","48118001","7517"
"193,549","5799","1","57998001","14683"
"193,550","2800","1","28000301","8844"
"193,551","171412","1","171412801","211"
"193,552","2900","1","29000301","15336"
"193,553","5540","1","55408001","836"
"193,554","143543","1","143543801","614"
"193,555","5819","1","58190401","10941"
"193,556","5901","1","59018001","3174"
"193,557","5396","1","53968001","463"
"193,558","5434","1","54348001","4403"
"193,559","147653","1","147653801","28"
"193,560","2880","1","28800201","3655"
"193,561","205475","1","205475801","0"
"193,561","221201","2","221201801","138"
"193,562","2540","1","25408001","43158"
"193,563","5581","1","55818001","383"
"193,564","260020","1","260020801","3307"
"193,565","5409","1","54098001","6147"
"193,566","2570","1","25708009","432089"
"193,567","5532","1","55328002","6097"
"193,568","142959","1","142959801","2"
"193,569","105799","1","105799801","557"
"193,570","228839","1","228839801","12"
"193,571","5497","1","54970301","2238"
"193,572","151326","1","151326801","534"
"193,573","194137","1","194137801","1875"
"193,574","149370","1","149370801","798"
"193,575","5744","1","57448001","2247"
"193,576","2540","1","25408001","17313"
"193,577","156411","1","156411801","497"
"193,578","115850","1","115850801","410"
"193,579","2720","1","27208004","93512"
"193,580","2310","1","23100301","3182"
"193,581","5443","1","54438001","2100"
"193,582","5820","1","58208002","6787"
"193,583","2310","1","23100201","2982"
"193,584","2090","1","20908003","27805"
"193,585","117215","1","117215801","820"
"193,586","118846","1","118846801","819"
"193,587","2500","1","25000206","22330"
"193,588","5912","1","59128003","13736"
"193,589","5173","1","51738001","1493"
"193,590","180385","1","180385801","7417"
"193,591","2000","1","20000301","9593"
"193,592","2000","1","20000201","19052"
"193,593","189542","1","189542801","78"
"193,594","147751","1","147751801","399"
"193,595","2720","1","27208001","9744"
"193,596","105926","1","105926801","771"
"193,597","2780","1","27808002","188824"
"193,598","5092","1","50928001","317"
"193,599","5447","1","54478003","5380"
"193,600","2510","1","25100303","135940"
"193,601","5284","1","52840201","3123"
"193,602","2780","1","27808001","1212"
"193,603","2610","1","26108001","7028"
"193,604","156796","1","156796801","7701"
"193,605","5817","1","58178001","3620"
"193,606","179998","1","179998801","2239"
"193,607","2820","1","28200201","6411"
"193,608","2820","1","28200301","1939"
"193,609","5103","1","51038001","858"
"193,610","178995","1","178995801","1153"
"193,612","2820","1","28200301","3545"
"193,614","220066","1","220066801","5360"
"193,615","5764","1","57648001","15244"
"193,616","105082","1","105082801","1172"
"193,617","2670","1","26708003","16596"
"193,618","125639","1","125639801","108"
"193,619","5964","1","59648001","5035"
"193,620","181833","1","181833801","1573"
"193,621","185050","1","185050801","13"
"193,622","5168","1","51688001","177"
"193,623","5314","1","53148001","4191"
"193,624","133270","1","133270801","1417"
"193,625","4005","1","40058003","33133"
"193,626","128797","1","128797801","1434"
"193,627","135795","1","135795801","643"
"193,628","2400","1","24008004","5397"
"193,629","5508","1","55088001","791"
"193,630","5957","1","59578001","11816"
"193,631","2750","1","27500202","9682"
"193,632","2510","1","25100307","5531"
"193,633","5765","1","57658001","13077"
"193,634","2500","1","25008006","413828"
"193,635","2090","1","20908003","20115"
"193,636","134511","1","134511801","470"
"193,637","2400","1","24008004","5759"
"193,638","5302","1","53028001","6437"
"193,639","5057","1","50578002","6240"
"193,640","184082","1","184082801","413"
"193,641","2530","1","25300201","42975"
"193,642","193762","1","193762801","421"
"193,643","4961","1","49618001","14752"
"193,644","188029","1","188029801","1343"
"193,645","173685","1","173685801","7701"
"193,646","5034","1","50348001","29902"
"193,647","2900","1","29000201","11385"
"193,648","2740","1","27408001","110659"
"193,649","5145","1","51458001","51732"
"193,650","130003","1","130003801","175"
"193,651","181803","1","181803801","1230"
"193,652","231328","1","231328801","563"
"193,653","270201","1","270201801","8366"
"193,654","2660","1","26600302","4966"
"193,655","221283","1","221283801","284"
"193,656","2720","1","27208004","99244"
"193,657","195541","1","195541801","13562"
"193,658","195677","1","195677801","14954"
"193,659","210923","1","210923801","8361"
"193,660","101656","1","101656801","238"
"193,661","5304","1","53048001","10014"
"193,662","2520","1","25200201","13156"
"193,663","117352","1","117352801","34"
"193,664","184277","1","184277801","372"
"193,665","5042","1","50428001","1004"
"193,666","2720","1","27208004","56321"
"193,667","123759","1","123759801","3873"
"193,668","2620","1","26208002","58505"
"193,669","2550","1","25500201","105227"
"193,670","266256","1","266256801","59"
"193,671","2500","1","25008004","125473"
"193,672","263633","1","263633801","4164"
"193,673","2040","1","20400201","1692"
"193,674","138479","1","138479801","86"
"193,675","193880","1","193880801","209"
"193,676","5814","1","58148001","10694"
"193,677","5515","1","55158001","19562"
"193,678","203017","1","203017801","2306"
"193,679","5064","1","50648001","999"
"193,680","158530","1","158530801","1114"
"193,682","123075","1","123075801","232"
