"ACCIDENT_NO","NODE_ID","COMPLEX_INT_NO"
"52003028896 ","49211","1246"
"52003029029 ","36138","6291"
"52003029595 ","49183","1176"
"52003029752 ","36321","6197"
"52003029888 ","10592","1000"
"52003030200 ","50426","106010"
"52003030207 ","43143","6272"
"52003030225 ","48604","6721"
"52003030357 ","29746","6456"
"52003030713 ","49179","102418"
"52003030719 ","36321","6197"
"52003031074 ","48615","6768"
"52003031790 ","49202","1286"
"52003032020 ","36397","6799"
"52003032031 ","48635","102084"
"52003032489 ","44835","1304"
"52003032541 ","868","6379"
"52003032684 ","46085","1000"
"52003032718 ","46085","1000"
"52003032849 ","43431","6696"
"52003033120 ","46085","1000"
"52003033129 ","57648","6672"
"52003033204 ","801","6166"
"52003033209 ","15121","100781"
"52003033213 ","42658","6174"
"52003033280 ","955","6701"
"52003033296 ","29741","6673"
"52003033592 ","43875","6645"
"52003033845 ","899","6573"
"52003033996 ","10592","1000"
"52003034251 ","42658","6174"
"52003034309 ","48656","100150"
"52003034636 ","50420","1324"
"52003034671 ","49188","1232"
"52003034805 ","49186","1206"
"52003034815 ","53254","1245"
"52003034823 ","49211","1246"
"52003034927 ","15485","1301"
"52003034943 ","44115","6919"
"52003035456 ","48683","6618"
"52003035794 ","29746","6456"
"52003035825 ","49213","1087"
"52003035873 ","43503","6669"
"52003036132 ","48693","103556"
"52003036549 ","46134","6466"
"52003036611 ","146190","105399"
"52003036759 ","43049","6326"
"52003036762 ","70800","6396"
"52003036965 ","29384","6112"
"52003037170 ","43152","6282"
"52003037280 ","788","6156"
"52003037414 ","35620","6351"
"52003037445 ","35889","104576"
"52003037574 ","29746","6456"
"52003037605 ","43974","6814"
"52003037610 ","29710","6284"
"52003037787 ","99921","1000"
"52003037839 ","48728","103004"
"52003038012 ","32860","6390"
"52003038132 ","10919","6651"
"52003038305 ","48734","105755"
"52003038583 ","29743","6777"
"52003038830 ","35791","1308"
"52003038850 ","43012","102028"
"52003038856 ","868","6379"
"52003038863 ","45123","1208"
"52003038864 ","14682","6535"
"52003038991 ","70797","6394"
"52003039312 ","57648","6672"
"52003039523 ","1178","6541"
"52003039525 ","49181","1164"
"52003039558 ","1252","6885"
"52003039656 ","48750","6472"
"52003039877 ","42638","102027"
"52003039922 ","953","6695"
"52003040080 ","35619","6344"
"52003040169 ","53331","1193"
"52003040555 ","36321","6197"
"52003040558 ","36321","6197"
"52003040562 ","49187","1213"
"52003040733 ","53263","1349"
"52003040776 ","29741","6673"
"52003041132 ","35653","6598"
"52003041453 ","29735","6626"
"52003041483 ","36589","6633"
"52003041634 ","40","6522"
"52003041754 ","42459","6183"
"52003042225 ","48789","101485"
"52003042375 ","53254","1245"
"52003042426 ","70797","6394"
"52004000170 ","49191","105826"
"52004000214 ","146686","6581"
"52004000653 ","49188","1232"
"52004000794 ","35315","6359"
"52004001010 ","43895","6606"
"52004001164 ","45038","1203"
"52004001463 ","48818","104318"
"52004002090 ","10592","1000"
"52004002436 ","45123","1208"
"52004002445 ","46152","6726"
"52004002559 ","43974","6814"
"52004002581 ","49197","1248"
"52004002591 ","195","6277"
"52004002866 ","48823","6728"
"52004002924 ","43049","6326"
"52004002925 ","801","6166"
"52004002934 ","46152","6726"
"52004003069 ","189292","1101"
"52004003197 ","29746","6456"
"52004003198 ","45123","1208"
"52004003393 ","57693","100350"
"52004003402 ","36321","6197"
"52004003404 ","43549","6678"
"52004003470 ","29741","6673"
"52004003479 ","44123","103218"
"52004003605 ","45039","1209"
"52004003659 ","53374","6765"
"52004003721 ","45175","1280"
"52004003846 ","10929","6548"
"52004004027 ","53292","1216"
"52004004243 ","35620","6351"
"52004004388 ","44164","6931"
"52004004460 ","41667","5899"
"52004004506 ","46085","1000"
"52004004512 ","35642","6766"
"52004004752 ","46571","6939"
"52004004762 ","48804","6460"
"52004005075 ","48921","6881"
"52004005092 ","29746","6456"
"52004005157 ","43152","6282"
"52004005368 ","1168","6494"
"52004005583 ","932","6711"
"52004005910 ","53378","6449"
"52004006153 ","43012","102028"
"52004006158 ","801","6166"
"52004006160 ","45038","1203"
"52004006171 ","44796","1344"
"52004006323 ","43971","6788"
"52004006563 ","29860","6230"
"52004006872 ","43431","6696"
"52004007159 ","41","6531"
"52004007453 ","36448","6458"
"52004007467 ","971","6725"
"52004007635 ","42889","100221"
"52004007950 ","45020","1236"
"52004007988 ","43884","6621"
"52004008184 ","801","6166"
"52004008369 ","44014","6846"
"52004008563 ","43859","6583"
"52004008569 ","1178","6541"
"52004008969 ","899","6573"
"52004009067 ","44566","1050"
"52004009160 ","35620","6351"
"52004009478 ","1174","6545"
"52004009610 ","42590","6184"
"52004009755 ","35824","106096"
"52004009871 ","42458","6161"
"52004010105 ","36746","1317"
"52004010609 ","106","6651"
"52004011027 ","1016","6592"
"52004011234 ","29743","6777"
"52004011243 ","44796","1344"
"52004011401 ","222007","6494"
"52004011646 ","35642","6766"
"52004011984 ","10592","1000"
"52004012018 ","44969","1122"
"52004012050 ","36321","6197"
"52004012247 ","42474","6050"
"52004012249 ","35619","6344"
"52004012755 ","73111","6822"
"52004012783 ","35690","1155"
"52004012819 ","37293","104604"
"52004012900 ","148736","1290"
"52004012906 ","73111","6822"
"52004012930 ","42975","6210"
"52004013085 ","793","1000"
"52004013085 ","793","6086"
"52004013101 ","43049","6326"
"52004013102 ","99915","1000"
"52004013157 ","1178","6541"
"52004013621 ","49034","102966"
"52004013823 ","45123","1208"
"52004014152 ","43479","6682"
"52004014169 ","43503","6669"
"52004014330 ","42658","6174"
"52004014541 ","53132","103444"
"52004014772 ","44970","1127"
"52004014795 ","801","6166"
"52004014844 ","899","6573"
"52004014874 ","43095","6220"
"52004015007 ","53306","6827"
"52004015175 ","43510","6671"
"52004015284 ","44835","1304"
"52004015500 ","43095","6220"
"52004015690 ","43510","6671"
"52004016311 ","1242","1243"
"52004016447 ","42980","6233"
"52004016783 ","43580","6715"
"52004016786 ","43975","6818"
"52004016952 ","49125","103216"
"52004017103 ","73111","6822"
"52004017451 ","43049","6326"
"52004017458 ","42460","6194"
"52004017519 ","1175","6546"
"52004017730 ","53562","1239"
"52004017762 ","1175","6546"
"52004017987 ","1064","6903"
"52004018001 ","10929","6548"
"52004018094 ","43975","6818"
"52004019433 ","43152","6282"
"52004019719 ","43974","6814"
"52004019739 ","29710","6284"
"52004019838 ","53179","6139"
"52004020025 ","10919","6651"
"52004020467 ","44029","6852"
"52004020482 ","35642","6766"
"52004020913 ","42539","6099"
"52004021345 ","36321","6197"
"52004021352 ","47131","6590"
"52004021474 ","29746","6456"
"52004021586 ","43027","6301"
"52004021590 ","52253","105736"
"52004021812 ","792","6047"
"52004022097 ","43590","104732"
"52004022202 ","44123","103218"
"52004022464 ","43367","1022"
"52004022559 ","53247","1266"
"52004022930 ","36321","6197"
"52004023039 ","42467","6083"
"52004023640 ","46152","6726"
"52004023691 ","52393","103575"
"52004023959 ","1109","6930"
"52004024401 ","35620","6351"
"52004024429 ","43975","6818"
"52004024439 ","10592","1000"
"52004024512 ","29746","6456"
"52004024525 ","52125","1162"
"52004024928 ","46350","101731"
"52004025065 ","53329","6791"
"52004025067 ","43287","6470"
"52004025070 ","801","6166"
"52004025074 ","29746","6456"
"52004025093 ","1175","6546"
"52004025431 ","42991","6271"
"52004025945 ","36734","6223"
"52004025946 ","29735","6626"
"52004025951 ","45885","6181"
"52004025952 ","42975","6210"
"52004025991 ","43162","101934"
"52004026145 ","43462","103841"
"52004026382 ","70797","6394"
"52004026488 ","53331","1193"
"52004026490 ","106","6651"
"52004026624 ","29384","6112"
"52004026790 ","1242","1243"
"52004026793 ","57605","6373"
"52004026798 ","43875","6645"
"52004026969 ","46085","1000"
"52004027760 ","52110","1153"
"52004028090 ","35824","106096"
"52004028412 ","43643","6466"
"52004028443 ","53513","1232"
"52004028609 ","29741","6673"
"52004028610 ","53521","6255"
"52004028705 ","187813","6650"
"52004028742 ","29743","6777"
"52004028772 ","35619","6344"
"52004028905 ","949","6684"
"52004029041 ","46571","6939"
"52004029597 ","986","6479"
"52004029690 ","876","6270"
"52004029701 ","47128","106073"
"52004029711 ","35619","6344"
"52004029727 ","52110","1153"
"52004029965 ","52225","1211"
"52004030381 ","43027","6301"
"52004031181 ","29771","6667"
"52004031250 ","53572","1176"
"52004031789 ","42638","102027"
"52004032246 ","35642","6766"
"52004032276 ","29996","1205"
"52004032459 ","44081","6864"
"52004032723 ","42638","102027"
"52004032823 ","53957","101493"
"52004033021 ","43568","6772"
"52004033031 ","53963","100300"
"52004033034 ","35315","6359"
"52004033063 ","195","6277"
"52004033415 ","72785","100640"
"52004033623 ","29746","6456"
"52004034022 ","868","6379"
"52004034099 ","35642","6766"
"52004034191 ","43596","6728"
"52004034326 ","43975","6818"
"52004034338 ","52236","1228"
"52004034365 ","42658","6174"
"52004034467 ","52151","1173"
"52004034472 ","1178","6541"
"52004034594 ","52125","1162"
"52004034919 ","41","6531"
"52004034967 ","46350","101731"
"52004034969 ","986","6479"
"52004035393 ","42460","6194"
"52004035395 ","929","6605"
"52004035791 ","42879","6232"
"52004035811 ","36448","6458"
"52004035870 ","44058","6905"
"52004036559 ","43471","6666"
"52004036682 ","24804","6545"
"52004036849 ","54152","6658"
"52004036880 ","43027","6301"
"52004036883 ","43549","6678"
"52004037186 ","54174","6462"
"52004037215 ","32860","6390"
"52004037457 ","43471","6666"
"52004037571 ","46197","6203"
"52004037732 ","33032","6505"
"52004037967 ","57654","6692"
"52004038205 ","52195","1186"
"52004038241 ","51927","1042"
"52004038480 ","29777","6900"
"52004038574 ","42638","102027"
"52004038681 ","1016","6592"
"52004038869 ","53331","1193"
"52004039025 ","42639","102027"
"52004039028 ","24378","6509"
"52004039203 ","52199","1189"
"52004039371 ","35636","1022"
"52004039372 ","32860","6390"
"52004039488 ","917","6638"
"52004039548 ","42454","6131"
"52004039765 ","917","6638"
"52004039995 ","29746","6456"
"52004040229 ","52121","1161"
"52004040509 ","57704","1326"
"52004040764 ","1016","6592"
"52004041327 ","29860","6230"
"52004041340 ","54297","1072"
"52004041341 ","46571","6939"
"52005000059 ","196250","6678"
"52005000072 ","54302","6313"
"52005000086 ","876","6270"
"52005000108 ","29746","6456"
"52005000417 ","46350","101731"
"52005000690 ","54355","104151"
"52005000721 ","43049","6326"
"52005000733 ","1177","6547"
"52005000748 ","43359","6613"
"52005001400 ","1064","6903"
"52005001561 ","46197","6203"
"52005001744 ","124189","6174"
"52005001759 ","42976","6216"
"52005001951 ","1178","6541"
"52005001978 ","53809","1337"
"52005002467 ","42457","6158"
"52005002710 ","1252","6885"
"52005002865 ","44566","1050"
"52005002926 ","35642","6766"
"52005003036 ","33032","6505"
"52005003039 ","29746","6456"
"52005003048 ","29746","6456"
"52005003193 ","1252","6885"
"52005003273 ","46085","1000"
"52005003291 ","876","6270"
"52005003412 ","43895","6606"
"52005003566 ","54401","6686"
"52005003746 ","43981","6782"
"52005003751 ","43892","6600"
"52005003771 ","43287","6470"
"52005003972 ","29710","6284"
"52005004161 ","43975","6818"
"52005004464 ","40","6522"
"52005004560 ","54410","102418"
"52005004599 ","53849","6147"
"52005004600 ","42565","101131"
"52005004780 ","44081","6864"
"52005004822 ","43143","6272"
"52005004952 ","73111","6822"
"52005004963 ","907","6648"
"52005004967 ","1062","6909"
"52005005274 ","29746","6456"
"52005005294 ","43893","6593"
"52005005294 ","43893","6594"
"52005005300 ","1016","6592"
"52005005432 ","44082","6865"
"52005005532 ","43487","100386"
"52005005866 ","47550","6775"
"52005006080 ","50440","1341"
"52005006108 ","42638","102027"
"52005006110 ","43095","6220"
"52005006259 ","43152","6282"
"52005006418 ","73111","6822"
"52005006531 ","29746","6456"
"52005006548 ","842","6298"
"52005006765 ","47717","102225"
"52005006803 ","43619","104968"
"52005006806 ","53254","1245"
"52005006870 ","43287","6470"
"52005007024 ","52110","1153"
"52005007556 ","29746","6456"
"52005007607 ","35620","6351"
"52005007627 ","57605","6373"
"52005007671 ","54466","1243"
"52005008397 ","43975","6818"
"52005008463 ","70797","6394"
"52005008517 ","20827","1201"
"52005008606 ","54492","105976"
"52005008979 ","14344","6504"
"52005008986 ","35314","6894"
"52005009008 ","53315","1179"
"52005009286 ","71201","6495"
"52005009615 ","52239","1230"
"52005009679 ","46200","6651"
"52005009827 ","793","1000"
"52005009827 ","793","6086"
"52005009836 ","43049","6326"
"52005009934 ","52112","1156"
"52005010276 ","43892","6600"
"52005010299 ","47128","106073"
"52005010393 ","43431","6696"
"52005010394 ","46152","6726"
"52005010606 ","42988","6264"
"52005010625 ","42975","6210"
"52005010807 ","50412","1311"
"52005010813 ","29746","6456"
"52005010973 ","54538","100877"
"52005010981 ","35642","6766"
"52005010988 ","35315","6359"
"52005011113 ","43567","6769"
"52005011121 ","29746","6456"
"52005011362 ","10592","1000"
"52005011373 ","54586","6156"
"52005011741 ","53809","1337"
"52005011754 ","43975","6818"
"52005011760 ","43431","6696"
"52005011790 ","44566","1050"
"52005011815 ","43152","6282"
"52005012125 ","46571","6939"
"52005012127 ","29777","6900"
"52005012137 ","29710","6284"
"52005012335 ","57605","6373"
"52005012580 ","73111","6822"
"52005012589 ","42638","102027"
"52005012699 ","54089","6083"
"52005012892 ","43419","6631"
"52005012908 ","54570","6490"
"52005012911 ","35611","6265"
"52005013016 ","36138","6291"
"52005013156 ","10929","6548"
"52005013181 ","54590","1120"
"52005013193 ","53909","1037"
"52005013199 ","52121","1161"
"52005013608 ","868","6379"
"52005013869 ","868","6379"
"52005013883 ","29746","6456"
"52005014059 ","35642","6766"
"52005014460 ","29746","6456"
"52005014664 ","54630","1157"
"52005014793 ","43431","6696"
"52005014813 ","25256","6509"
"52005014830 ","46955","6757"
"52005015049 ","52110","1153"
"52005015133 ","73111","6822"
"52005015637 ","43287","6470"
"52005015660 ","52199","1189"
"52005015680 ","196842","6390"
"52005015789 ","876","6270"
"52005015864 ","99923","1000"
"52005016027 ","71201","6495"
"52005016355 ","57605","6373"
"52005016481 ","52106","1151"
"52005016726 ","868","6379"
"52005016890 ","29743","6777"
"52005017035 ","46085","1000"
"52005017040 ","42575","6162"
"52005017390 ","35619","6344"
"52005017414 ","35824","106096"
"52005017426 ","70728","6383"
"52005017440 ","29710","6284"
"52005017664 ","1016","6592"
"52005017666 ","54797","101060"
"52005017847 ","72946","1241"
"52005017862 ","1178","6541"
"52005018161 ","45123","1208"
"52005018198 ","45020","1236"
"52005018202 ","917","6638"
"52005018212 ","876","6270"
"52005018862 ","42460","6194"
"52005019001 ","54769","105704"
"52005019347 ","49197","1248"
"52005019356 ","43892","6600"
"52005019551 ","29746","6456"
"52005019558 ","42658","6174"
"52005019562 ","70759","6386"
"52005020256 ","42658","6174"
"52005020680 ","35636","1022"
"52005020695 ","10919","6651"
"52005020877 ","25415","6510"
"52005021160 ","46197","6203"
"52005021343 ","42638","102027"
"52005021346 ","35636","1022"
"52005021530 ","47550","6775"
"52005022100 ","35636","1022"
"52005022173 ","43027","6301"
"52005022440 ","54836","1077"
"52005022643 ","54833","104542"
"52005022826 ","234393","1223"
"52005022826 ","234393","106091"
"52005022832 ","53562","1239"
"52005022833 ","52261","100942"
"52005023050 ","42991","6271"
"52005023372 ","29996","1205"
"52005023759 ","801","6166"
"52005023770 ","29746","6456"
"52005023772 ","1172","6535"
"52005023776 ","10592","1000"
"52005024006 ","37021","6625"
"52005024081 ","53442","105591"
"52005024131 ","917","6638"
"52005024347 ","10592","1000"
"52005024666 ","43431","6696"
"52005024780 ","42911","101132"
"52005024786 ","43875","6645"
"52005024798 ","35315","6359"
"52005025032 ","36448","6458"
"52005025115 ","43972","6785"
"52005025276 ","36448","6458"
"52005025297 ","53247","1266"
"52005025322 ","876","6270"
"52005025348 ","43628","6457"
"52005025374 ","10919","6651"
"52005025682 ","43986","6804"
"52005025712 ","868","6379"
"52005025824 ","30019","6627"
"52005025980 ","36838","6484"
"52005025985 ","1016","6592"
"52005025994 ","43841","6074"
"52005026001 ","46134","6466"
"52005026020 ","53254","1245"
"52005026407 ","10592","1000"
"52005026810 ","43147","6275"
"52005026840 ","10919","6651"
"52005026846 ","57648","6672"
"52005026851 ","44081","6864"
"52005026905 ","908","6646"
"52005027002 ","44835","1304"
"52005027011 ","29710","6284"
"52005027230 ","42582","6170"
"52005027233 ","42470","102299"
"52005027237 ","10592","1000"
"52005027406 ","44566","1050"
"52005027407 ","43875","6645"
"52005027681 ","43269","104561"
"52005027836 ","43360","6613"
"52005028289 ","43445","105838"
"52005028366 ","55012","1043"
"52005028978 ","42474","6050"
"52005029423 ","35638","102085"
"52005029607 ","52431","1233"
"52005029624 ","25565","6610"
"52005029643 ","959","6714"
"52005029829 ","793","1000"
"52005029829 ","793","6086"
"52005030687 ","42658","6174"
